Taxar,ID_analysis,Provyteareal,Both Pine cover,Pine_proportion,Birch cover,Aspen cover,Rowan cover,Salix cover ,Oak,RASE_proportion,RASE cover,RASE presence,NordKoordinat,OstKoordinat,Forest_class,HuggnKlass,ViktﾄlgSpillh,Moose pellet groups,Moose presence ,Wolf territory,Time since establishment,Small,Small roads,Big roads,Pellet counts,Inventetad 舁gspillningarea m2,Viktad舁gspillniningsAreal(ha)
2012,2.01242E+11,153.94,7.5,0.048720281,7,0,0.5,0.5,0,0.006496037,1,1,6657667,555527,2,23,0,0,0,0,0,0.0424,42.43268611,2177.55367,0,38.48,2148.308571
2014,2.0143E+11,153.94,2,0.012992075,2,0,0.1,0,0,0.000649604,0.1,1,6793497,424918,3,31,0,0,0,0,0,0.0425,42.47813025,3099.070257,0,38.48,2620.433791
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6681203,587485,2,21,0,0,0,0,0,0.0425,42.49810834,2624.107628,0,38.48,4518.3215
2008,2.0083E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6794983,572101,3,33,0,0,0,0,0,0.0425,42.53972229,1514.466933,0,38.48,2559.084348
2004,2.00441E+11,153.94,4,0.02598415,2,2,3,2,2,0.058464337,9,1,6488864,401034,3,32,0,0,0,0,0,0.0426,42.64051664,1023.023637,0,38.48,3095.522807
2013,2.01331E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6644810,359848,3,31,0,0,0,1,6,0.0427,42.6734491,1512.337501,0,38.48,2997.321205
2011,2.0113E+11,153.94,0,0,0,0,0,0,0,0,0,0,6567794,385951,3,31,0,0,0,0,0,0.0428,42.7692789,24.222193,0,38.48,3354.951747
2013,2.01331E+11,153.94,20,0.129920748,20,0,0,0,0,0,0,0,6605892,425294,2,22,0,0,0,1,2,0.0428,42.8074278,78.11503,0,38.48,2997.321205
2006,2.0063E+11,153.94,54,0.350786021,54,0,0,0,0,0,0,0,6652471,420195,2,23,1656912.79,2,1,1,3,0.0428,42.82984378,1564.062242,2,38.48,3187.900207
2015,2.0153E+11,153.94,0,0,0,0,0,0,0,0,0,0,6862231,610809,4,41,0,0,0,0,0,0.0429,42.88337628,2483.074735,0,38.48,3465.288242
2003,2.00342E+11,153.94,0,0,0,0,0,0,0,0,0,0,6653967,562973,2,21,2197671.518,3.092899663,1,0,0,0.0429,42.91157069,226.312176,3,38.48,2734.210909
2012,2.01251E+11,153.94,20,0.129920748,20,0,0.5,0,0,0.003248019,0.5,1,6457693,310112,2,21,1794553.015,2,1,0,0,0.0429,42.9356208,170.634585,2,38.48,3452.72
2007,2.00742E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6622056,536970,4,42,0,0,0,1,4,0.043,43.00333154,1289.811054,0,38.48,3222.462857
2009,2.00942E+11,153.94,0,0,0,0,0,0,0,0,0,0,6573331,524967,1,11,0,0,0,0,0,0.043,43.01864605,1703.934103,0,38.48,2205.451429
2014,2.01442E+11,153.94,5,0.032480187,4,9,0,1,0,0.064960374,10,1,6368772,364580,1,11,0,0,0,0,0,0.043,43.03421026,22.216207,0,38.48,2792.327371
2015,2.01541E+11,153.94,34,0.220865272,34,0.1,0.1,0,0,0.001299207,0.2,1,6458358,337574,2,23,939085.2722,1,1,0,0,0.043,43.03680024,95.448836,1,38.48,3613.600127
2009,2.00941E+11,153.94,0,0,0,0,3,0,2,0.032480187,5,1,6496975,327177,3,31,0,0,0,1,6,0.0431,43.076694,457.126624,0,38.48,2755.365926
2014,2.01441E+11,153.94,0,0,0,0,1,0,0,0.006496037,1,1,6594404,500941,3,31,0,0,0,1,8,0.0431,43.10205707,554.983192,0,38.48,4133.870049
2006,2.00631E+11,153.94,4,0.02598415,2,0,2,2,0,0.02598415,4,1,6779693,523588,3,31,0,0,0,1,4,0.0431,43.12785745,7027.120173,0,38.48,3032.430537
2011,2.01141E+11,153.94,0,0,0,0,0,0,0,0,0,0,6546619,498891,3,32,0,0,0,0,0,0.0432,43.16277381,274.319822,0,38.48,3250.138947
2009,2.0093E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6775979,490857,2,22,0,0,0,1,5,0.0432,43.17408194,5733.219364,0,38.48,4518.3215
2007,2.00741E+11,153.94,5,0.032480187,3,0,2,2,2,0.038976225,6,1,6502276,418865,3,33,0,0,0,0,0,0.0432,43.21738805,1427.438512,0,38.48,2916.442975
2016,2.0163E+11,153.94,14,0.090944524,12,0,0.1,2,0,0.013641679,2.1,1,6738632,370657,3,31,0,0,0,1,27,0.0433,43.25847357,3067.561565,0,38.48,2591.433958
2015,2.01521E+11,153.94,7,0.045472262,7,0,0,0,0,0,0,0,6825203,410753,3,31,0,0,0,0,0,0.0433,43.27973172,341.313707,0,38.48,2200.225031
2011,2.01141E+11,153.94,9,0.058464337,7,0,0.5,2,0,0.016240094,2.5,1,6544691,503713,3,31,0,0,0,0,0,0.0433,43.29972883,1374.935304,0,38.48,3250.138947
2015,2.0153E+11,153.94,14,0.090944524,10,0,0,4,0,0.02598415,4,1,6784064,476739,4,42,0,0,0,0,0,0.0433,43.34608716,1216.46808,0,38.48,2926.151067
2007,2.00731E+11,118.51,0,0,0,0,0,0,0,0,0,0,6761233,364888,1,11,0,0,0,1,5,0.0434,43.36552772,1113.086454,0,37.49,2599.02017
2016,2.01621E+11,153.94,0,0,0,0,0,0,0,0,0,0,6810510,384645,4,42,0,0,0,1,6,0.0434,43.36929709,12165.717,0,38.48,2933.633375
2012,2.01241E+11,153.94,0.5,0.003248019,0,0,2,0.5,0,0.016240094,2.5,1,6527198,480332,1,11,0,0,0,0,0,0.0434,43.37639966,2791.594834,0,38.48,3027.090196
2004,2.00431E+11,153.94,0,0,0,0,0,0,0,0,0,0,6854528,552661,3,31,0,0,0,0,0,0.0434,43.39828535,413.769803,0,38.48,3773.008974
2011,2.01141E+11,153.94,7,0.045472262,3,0,0.5,4,0.5,0.032480187,5,1,6469399,428260,3,32,0,0,0,0,0,0.0434,43.41549592,2970.074798,0,38.48,2247.704459
2012,2.0123E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6771053,535399,3,33,0,0,0,1,9,0.0435,43.46610916,2237.582741,0,38.48,2896.359936
2003,2.00342E+11,153.94,0,0,0,0,0,0,0,0,0,0,6648288,556649,4,42,0,0,0,0,0,0.0435,43.49237427,15.192245,0,38.48,2734.210909
2003,2.00331E+11,153.94,0,0,3,0,0,0,0,0,0,0,6808794,573223,2,21,0,0,0,0,0,0.0437,43.65183221,949.986435,0,38.48,3633.267901
2010,2.01041E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6450975,324924,3,31,0,0,0,1,3,0.0437,43.66137879,335.389791,0,38.48,4498.394667
2009,2.00942E+11,153.94,0,0,0,0,0,0,0,0,0,0,6591878,471965,3,33,0,0,0,1,7,0.0437,43.68558118,190.10555,0,38.48,2205.451429
2013,2.0133E+11,153.94,1,0.006496037,0.5,0,0.5,0.5,0,0.006496037,1,1,6808812,523219,3,31,0,0,0,1,8,0.0437,43.68934744,2495.455915,0,38.48,3176.514222
2011,2.01142E+11,153.94,15.5,0.10068858,15,0.5,0.5,0.5,0,0.009744056,1.5,1,6583779,563632,2,21,0,0,0,0,0,0.0437,43.71299227,556.235591,0,38.48,2506.36
2007,2.00741E+11,153.94,0,0,0,0,0,0,0,0,0,0,6422369,423424,3,32,0,0,0,0,0,0.0437,43.72647477,1929.911281,0,38.48,2916.442975
2015,2.0154E+11,153.94,3,0.019488112,2,0,0.1,1,0,0.007145641,1.1,1,6649781,572486,3,31,0,0,0,1,3,0.0438,43.75049247,1058.277845,0,38.48,3624.085985
2003,2.00331E+11,153.94,0,0,5,0,0,0,0,0,0,0,6847787,493264,4,42,0,0,0,0,0,0.0438,43.75935554,1881.647052,0,38.48,3633.267901
2008,2.0083E+11,153.94,0,0,0,0,19,0,0,0.123424711,19,1,6584664,375740,4,42,0,0,0,0,0,0.0438,43.78435996,936.311188,0,38.48,2921.231749
2014,2.01442E+11,153.94,0.1,0.000649604,0.1,0,0,0,0,0,0,0,6393714,412773,3,33,0,0,0,0,0,0.0438,43.81560087,387.764618,0,38.48,2792.327371
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6681310,595982,3,32,511103.8924,1,1,0,0,0.0439,43.90887775,469.448114,1,38.48,1966.727778
2015,2.0153E+11,153.94,0,0,0,0,0,0,0,0,0,0,6796421,481513,4,41,0,0,0,0,0,0.0439,43.93865641,2851.038762,0,38.48,2926.151067
2012,2.0123E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6710076,374697,3,31,0,0,0,1,13,0.044,43.96175407,646.529126,0,38.48,3241.70443
2014,2.0143E+11,153.94,11,0.071456412,11,0,0,0,0,0,0,0,6848234,480157,2,22,1547807.736,2,1,0,0,0.044,43.98188172,2193.307406,2,38.48,2977.982083
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6734066,518776,3,31,0,0,0,1,7,0.044,44.00523761,1026.116748,0,38.48,2522.544023
2006,2.0063E+11,153.94,7,0.045472262,5,0,2,2,0,0.02598415,4,1,6727007,425780,2,23,0,0,0,0,0,0.0441,44.0526592,2598.015961,0,38.48,3032.430537
2009,2.00951E+11,153.94,10,0.064960374,8,0,2,2,0,0.02598415,4,1,6522314,298835,3,31,0,0,0,1,4,0.0441,44.07776351,1148.331696,0,38.48,3389.943273
2012,2.01241E+11,153.94,12,0.077952449,12,0,0.5,0,0,0.003248019,0.5,1,6385275,381283,3,33,0,0,0,0,0,0.0441,44.10471799,374.87142,0,38.48,2367.57614
2013,2.0133E+11,153.94,0,0,0,0,0,0,0,0,0,0,6836875,498632,2,21,0,0,0,1,5,0.0442,44.16057315,939.325383,0,38.48,3176.514222
2015,2.0153E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6751524,574920,1,11,0,0,0,1,2,0.0442,44.1834456,39.986958,0,38.48,2818.822951
2016,2.01641E+11,153.94,7,0.045472262,3,41,2,4,0,0.305313759,47,1,6575404,522380,4,41,0,0,0,0,0,0.0443,44.29504122,176.648488,0,38.48,3977.874953
2012,2.0123E+11,153.94,0,0,0,0,0,0,0,0,0,0,6751732,468651,4,42,0,0,0,1,4,0.0443,44.32461949,566.982359,0,38.48,2896.359936
2011,2.01142E+11,153.94,1,0.006496037,0.5,0,0.5,0.5,0,0.006496037,1,1,6623533,509958,3,31,0,0,0,0,0,0.0443,44.33523932,44.160621,0,38.48,3250.138947
2007,2.0073E+11,153.94,42,0.272833572,42,0,2,0,0,0.012992075,2,1,6724231,525778,3,34,782799.9827,1,1,0,0,0.0444,44.35040966,3206.664264,1,38.48,3012.214333
2004,2.00441E+11,153.94,31,0.20137716,12,0,0,19,2,0.136416786,21,1,6381895,349938,4,41,0,0,0,0,0,0.0444,44.38643681,819.979347,0,38.48,2522.464299
2010,2.01041E+11,153.94,6,0.038976225,6,0,2,0,0,0.012992075,2,1,6532339,309951,2,22,0,0,0,1,13,0.0445,44.4643933,443.246359,0,38.48,3542.613333
2016,2.01641E+11,153.94,68,0.441730544,68,0,0,0,0,0,0,0,6513885,485743,4,41,0,0,0,1,3,0.0445,44.49135997,2378.21353,0,38.48,3977.874953
2006,2.0063E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6652971,420189,2,22,0,0,0,1,3,0.0445,44.49804995,1459.162113,0,38.48,3187.900207
2015,2.01531E+11,153.94,1,0.006496037,1,0,2,0,0,0.012992075,2,1,6645833,345524,4,42,0,0,0,0,0,0.0445,44.50858373,1001.662911,0,38.48,2529.942305
2012,2.0123E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6607937,358472,3,31,0,0,0,1,3,0.0445,44.54688052,1088.225453,0,38.48,3241.70443
2016,2.01641E+11,153.94,4,0.02598415,3,0,2,1,0,0.019488112,3,1,6590613,494344,2,23,0,0,0,1,10,0.0446,44.56087464,321.914032,0,38.48,3977.874953
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,89,14,0,0,0.669091854,103,1,6838882,618093,2,21,0,0,0,0,0,0.0446,44.56209478,704.176436,0,38.48,3176.514222
2013,2.01341E+11,153.94,26.5,0.172144992,26,0,2,0.5,0,0.016240094,2.5,1,6533423,489872,2,23,0,0,0,0,0,0.0446,44.56920669,2101.29663,0,38.48,3077.771861
2015,2.0153E+11,153.94,1,0.006496037,1,0,1,0,0,0.006496037,1,1,6860731,609309,4,41,0,0,0,0,0,0.0446,44.59109181,1432.072165,0,38.48,3465.288242
2016,2.0163E+11,153.94,0,0,0,0,0,0,0,0,0,0,6780055,387093,2,22,0,0,0,0,0,0.0447,44.65317257,3520.947992,0,38.48,2926.151067
2004,2.00451E+11,153.94,0,0,0,0,0,0,0,0,0,0,6542997,295237,3,32,0,0,0,0,0,0.0447,44.71085128,953.027401,0,38.48,4286.135172
2008,2.00831E+11,153.94,0,0,0,0,0,0,0,0,0,0,6897824,521835,4,41,0,0,0,0,0,0.0447,44.71431631,6574.547763,0,38.48,2559.084348
2008,2.0083E+11,153.94,27,0.17539301,27,12,2,0,0,0.090944524,14,1,6762270,594487,2,23,958319.7982,1,1,1,2,0.0447,44.7175323,2747.185427,1,38.48,3687.614583
2006,2.00651E+11,153.94,0,0,0,0,0,0,0,0,0,0,6516034,295864,4,41,0,0,0,0,0,0.0447,44.72776127,608.438,0,38.48,2644.636596
2004,2.0043E+11,153.94,0,0,0,0,0,0,0,0,0,0,6717948,379913,3,31,0,0,0,1,5,0.0447,44.74905956,3386.364548,0,38.48,2910.166477
2005,2.00531E+11,153.94,11,0.071456412,6,12,2,5,0,0.123424711,19,1,6828977,507989,2,21,0,0,0,0,0,0.0448,44.76582443,4238.547145,0,38.48,3097.838947
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6802475,440531,4,42,0,0,0,1,1,0.0448,44.77836697,7129.515134,0,38.48,2522.544023
2012,2.01231E+11,153.94,4,0.02598415,4,0,0.5,0,0,0.003248019,0.5,1,6793315,436169,2,22,0,0,0,0,0,0.0449,44.88918453,90.042475,0,38.48,2896.359936
2005,2.0053E+11,153.94,0,0,0,0,2,0,0,0.012992075,2,1,6718135,394916,3,31,0,0,0,1,5,0.0449,44.93730342,97.297257,0,38.48,3060.892231
2014,2.0143E+11,153.94,3,0.019488112,3,0,1,0,0,0.006496037,1,1,6706437,566853,3,32,0,0,0,0,0,0.045,44.96808861,4638.091523,0,38.48,2620.433791
2015,2.0154E+11,153.94,6,0.038976225,6,0,0,0,0,0,0,0,6600548,491412,2,21,0,0,0,1,12,0.045,45.01387582,2168.454932,0,38.48,3513.789542
2010,2.0103E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6720581,496022,3,31,0,0,0,1,2,0.0451,45.07944951,2423.205978,0,38.48,3105.375601
2016,2.01642E+11,153.94,17,0.110432636,17,0,0,0,0,0,0,0,6400342,422304,4,42,0,0,0,0,0,0.0451,45.08969826,2827.322401,0,38.48,3761.09401
2005,2.00542E+11,153.94,146,0.948421463,146,0,0,0,0,0,0,0,6583717,541434,2,23,0,0,0,0,0,0.0451,45.11900303,953.168647,0,38.48,3007.632
2003,2.00342E+11,153.94,0,0,3,0,0,0,0,0,0,0,6516019,332344,4,41,0,0,0,0,0,0.0452,45.17529316,990.391401,0,38.48,2521.860339
2006,2.00631E+11,153.94,4,0.02598415,2,0,0,2,0,0.012992075,2,1,6779703,524593,4,42,0,0,0,1,4,0.0452,45.17554388,7460.877511,0,38.48,3032.430537
2004,2.00431E+11,153.94,4,0.02598415,2,0,3,2,0,0.032480187,5,1,6738953,585077,3,31,0,0,0,0,0,0.0453,45.34437691,1425.789296,0,38.48,4916.819444
2015,2.01531E+11,153.94,0.1,0.000649604,0.1,0,0.1,0,0,0.000649604,0.1,1,6616371,434459,4,42,0,0,0,1,10,0.0454,45.39066947,2586.580832,0,38.48,2529.942305
2014,2.0143E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6819713,551377,2,23,0,0,0,0,0,0.0454,45.41191987,155.89453,0,38.48,2977.982083
2012,2.01231E+11,117.82,1,0.008487523,0.5,0,0.5,0.5,0,7.20E-05,0.008487523,1,6848904,606414,3,33,0,0,0,0,0,0.0455,45.47192721,852.163764,0,37.31,3068.242477
2014,2.0143E+11,153.94,6,0.038976225,4,1,2,2,0,0.032480187,5,1,6719737,517765,3,31,0,0,0,1,3,0.0455,45.48692907,456.87116,0,38.48,2620.433791
2011,2.0113E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6550231,461615,3,31,0,0,0,1,12,0.0455,45.50276016,235.80697,0,38.48,3354.951747
2007,2.00741E+11,153.94,0,0,0,0,0,0,0,0,0,0,6384119,367904,3,31,0,0,0,0,0,0.0456,45.58170834,1141.477962,0,38.48,2726.299798
2005,2.0053E+11,153.94,0,0,0,0,0,0,0,0,0,0,6638533,425362,2,21,0,0,0,1,4,0.0456,45.58733394,1462.171508,0,38.48,3060.892231
2003,2.00341E+11,153.94,2,0.012992075,2,2,19,2,2,0.162400935,25,1,6503955,358873,2,21,0,0,0,0,0,0.0456,45.62072699,54.751011,0,38.48,2521.860339
2015,2.01541E+11,153.94,0.1,0.000649604,0.1,9,0.1,0,0,0.05911394,9.1,1,6507149,453485,3,33,0,0,0,0,0,0.0457,45.66984304,598.634422,0,38.48,3650.870152
2003,2.0033E+11,153.94,0,0,3,0,0,0,0,0,0,0,6668521,466482,3,32,0,0,0,1,9,0.0457,45.69427922,45.719604,0,38.48,3137.723264
2013,2.0134E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6597338,510073,3,32,0,0,0,0,0,0.0457,45.71701219,66.775791,0,38.48,3077.771861
2003,2.0033E+11,153.94,0,0,2,0,6,2,0,0.051968299,8,1,6593090,427417,3,31,0,0,0,0,0,0.0458,45.76857982,24.738917,0,38.48,2783.6375
2007,2.00741E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6476920,405178,2,23,0,0,0,0,0,0.0458,45.77019466,988.282291,0,38.48,2916.442975
2012,2.0123E+11,153.94,6.5,0.042224243,6,0,0.5,0.5,0,0.006496037,1,1,6695470,569318,2,23,0,0,0,0,0,0.0458,45.82871541,1772.149013,0,38.48,2896.359936
2004,2.00441E+11,153.94,2,0.012992075,2,0,0,0,2,0.012992075,2,1,6469496,352891,3,31,0,0,0,0,0,0.0459,45.87002033,2461.696889,0,38.48,3095.522807
2003,2.00331E+11,153.94,0,0,0,0,0,0,0,0,0,0,6795188,564386,3,31,0,0,0,0,0,0.0459,45.91289106,2613.605608,0,38.48,3633.267901
2012,2.01242E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6549076,470078,3,31,0,0,0,1,13,0.046,45.98497203,3044.391558,0,38.48,3027.090196
2003,2.00331E+11,153.94,2,0.012992075,5,0,2,2,0,0.02598415,4,1,6768197,523743,3,31,815416.6486,1,1,0,0,0.046,45.98758777,2033.00629,1,38.48,3137.723264
2004,2.00431E+11,153.94,93,0.60413148,85,0,0,8,0,0.051968299,8,1,6742112,435091,2,23,718165.1217,1,1,0,0,0.046,46.02138127,2245.554492,1,38.48,2763.499388
2014,2.0143E+11,153.94,1,0.006496037,1,0,1,0,0,0.006496037,1,1,6844871,550448,3,31,0,0,0,0,0,0.0461,46.11784008,2404.334813,0,38.48,2977.982083
2006,2.00642E+11,153.94,5,0.032480187,5,0,2,0,0,0.012992075,2,1,6593510,491333,3,33,0,0,0,1,4,0.0462,46.15132606,1408.144269,0,38.48,2732.417699
2003,2.00342E+11,153.94,0,0,0,0,0,0,0,0,0,0,6643371,514717,3,32,0,0,0,0,0,0.0462,46.17805186,3607.454086,0,38.48,2940.601905
2014,2.0143E+11,153.94,22,0.142912823,22,0,0,0,0,0,0,0,6866856,516006,3,31,0,0,0,1,6,0.0462,46.21492307,1929.283689,0,38.48,2977.982083
2016,2.01631E+11,153.94,0.1,0.000649604,0.1,0,0.1,0,0,0.000649604,0.1,1,6659891,412261,4,42,0,0,0,1,14,0.0462,46.24127752,2221.686203,0,38.48,2591.433958
2011,2.0113E+11,153.94,0,0,0,0,0,0,0,0,0,0,6672488,488632,2,21,0,0,0,1,11,0.0463,46.25397505,388.586462,0,38.48,3073.688095
2007,2.0072E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6876443,377556,4,42,0,0,0,0,0,0.0463,46.25752698,221.478048,0,38.48,3356.412222
2003,2.00341E+11,153.94,0,0,0,0,0,0,0,0,0,0,6503769,476815,4,41,0,0,0,0,0,0.0463,46.26620933,1028.621846,0,38.48,3237.519266
2011,2.0113E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6567793,384954,1,11,0,0,0,0,0,0.0463,46.27810289,971.55624,0,38.48,3354.951747
2016,2.01631E+11,153.94,0,0,0,0,1,0,0,0.006496037,1,1,6647368,533218,3,33,0,0,0,1,6,0.0463,46.32867029,3232.819661,0,38.48,2926.151067
2016,2.0163E+11,153.94,45,0.292321684,22,0,2,23,0,0.162400935,25,1,6689256,502975,2,23,0,0,0,1,7,0.0463,46.33385782,2205.899115,0,38.48,2926.151067
2013,2.0133E+11,153.94,1,0.006496037,0.5,0.5,0.5,0.5,0,0.009744056,1.5,1,6825051,544724,3,32,0,0,0,1,4,0.0464,46.36807167,1822.072233,0,38.48,3176.514222
2010,2.0103E+11,153.94,6,0.038976225,6,0,0,0,0,0,0,0,6725468,406016,2,23,0,0,0,1,2,0.0464,46.39433369,13143.88971,0,38.48,3105.375601
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6600858,326370,3,31,0,0,0,0,0,0.0464,46.43421678,325.801937,0,38.48,2783.6375
2011,2.01131E+11,153.94,2,0.012992075,0,0,0,2,0,0.012992075,2,1,6885164,589482,3,31,0,0,0,0,0,0.0465,46.51311746,1553.509321,0,38.48,2724.950926
2013,2.01341E+11,153.94,2.5,0.016240094,0.5,0,2,2,0,0.02598415,4,1,6506429,463017,1,11,0,0,0,0,0,0.0465,46.51493158,984.257418,0,38.48,3650.870152
2010,2.01031E+11,153.94,0,0,0,0,0,0,0,0,0,0,6888052,580427,3,31,0,0,0,0,0,0.0466,46.60229358,4318.3514,0,38.48,4234.456115
2011,2.0113E+11,153.94,0,0,0,0,0,0,0,0,0,0,6651732,383908,4,42,0,0,0,1,4,0.0466,46.60248551,2030.116496,0,38.48,3354.951747
2012,2.01241E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0.5,0.006496037,1,1,6472048,415836,3,33,0,0,0,0,0,0.0466,46.62459533,526.006178,0,38.48,2113.111377
2009,2.0093E+11,153.94,21,0.136416786,19,0,2,2,0,0.02598415,4,1,6651523,366936,2,21,0,0,0,1,2,0.0467,46.65390547,2491.922613,0,38.48,3623.980896
2008,2.0083E+11,153.94,20,0.129920748,12,0,2,8,3,0.084448486,13,1,6685924,605427,2,23,0,0,0,0,0,0.0467,46.65960074,157.057044,0,38.48,3687.614583
2015,2.0153E+11,153.94,7,0.045472262,6,0,2,1,0,0.019488112,3,1,6703115,486879,3,31,0,0,0,1,2,0.0467,46.66040682,41.463059,0,38.48,2926.151067
2006,2.00642E+11,153.94,5,0.032480187,2,27,2,3,6,0.246849422,38,1,6604888,605161,3,33,0,0,0,0,0,0.0467,46.67538679,158.514287,0,38.48,3222.462857
2003,2.00331E+11,153.94,0,0,0,0,0,0,0,0,0,0,6808804,574218,3,33,0,0,0,0,0,0.0467,46.68117328,483.127176,0,38.48,3633.267901
2009,2.00941E+11,153.94,0,0,0,0,0,0,0,0,0,0,6436022,445453,4,42,0,0,0,0,0,0.0467,46.74334003,820.106959,0,38.48,2940.746667
2015,2.0154E+11,153.94,21,0.136416786,20,0,1,1,0,0.012992075,2,1,6638008,539536,2,23,0,0,0,1,4,0.0467,46.74824784,1397.766309,0,38.48,3624.085985
2008,2.00851E+11,153.94,0,0,0,0,0,0,0,0,0,0,6390959,321704,4,41,0,0,0,0,0,0.0468,46.78538518,386.758558,0,38.48,2360.087089
2007,2.0073E+11,153.94,19,0.123424711,19,0,0,0,0,0,0,0,6723288,489297,2,23,0,0,0,0,0,0.0468,46.83459227,2266.525019,0,38.48,3012.214333
2012,2.0123E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6631519,447145,3,32,0,0,0,1,12,0.0469,46.87655118,1993.245963,0,38.48,3241.70443
2016,2.01631E+11,153.94,16,0.103936599,15,1,2,1,0,0.02598415,4,1,6642029,426998,3,31,0,0,0,1,13,0.0469,46.89273524,407.860394,0,38.48,2591.433958
2012,2.01241E+11,153.94,4.5,0.029232168,4,0.5,0,0.5,0,0.006496037,1,1,6455062,399243,3,31,0,0,0,0,0,0.0469,46.91449672,460.085499,0,38.48,2113.111377
2016,2.01642E+11,153.94,0,0,0,0,0.1,0,0.1,0.001299207,0.2,1,6418327,324194,4,41,0,0,0,0,0,0.047,46.97632735,37.106705,0,38.48,3761.09401
2010,2.01042E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6662747,545471,3,31,0,0,0,0,0,0.047,46.99897893,885.961313,0,38.48,4296.617143
2009,2.0093E+11,153.94,5,0.032480187,2,0,2,3,0,0.032480187,5,1,6698307,514294,3,33,0,0,0,0,0,0.0471,47.07133043,115.203908,0,38.48,4518.3215
2016,2.01641E+11,153.94,1,0.006496037,1,0,0.1,0,0,0.000649604,0.1,1,6487685,458293,3,33,0,0,0,0,0,0.0471,47.13956195,1023.413796,0,38.48,3517.626715
2016,2.0163E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6784856,463405,2,23,0,0,0,1,9,0.0472,47.16801355,674.128949,0,38.48,2926.151067
2007,2.0073E+11,153.94,0,0,0,0,0,0,0,0,0,0,6643247,401809,3,33,0,0,0,1,2,0.0472,47.17614853,16.437109,0,38.48,2667.652604
2005,2.00531E+11,153.94,0,0,0,0,0,0,0,0,0,0,6772516,468703,4,42,0,0,0,0,0,0.0472,47.2132439,71.659286,0,38.48,2868.775556
2009,2.00941E+11,153.94,0,0,0,0,0,0,0,0,0,0,6477362,458945,3,33,0,0,0,0,0,0.0472,47.22650127,2794.99597,0,38.48,2940.746667
2015,2.01531E+11,153.94,3.1,0.020137716,3,0,6,0.1,0,0.039625828,6.1,1,6618721,421630,2,22,0,0,0,1,5,0.0472,47.23382065,283.477142,0,38.48,2529.942305
2012,2.0123E+11,153.94,0,0,0,0,0,0,0,0,0,0,6666216,424227,3,31,0,0,0,0,0,0.0472,47.2358927,3572.49445,0,38.48,3241.70443
2003,2.0033E+11,153.94,0,0,0,0,2,0,0,0.012992075,2,1,6656906,415144,3,32,0,0,0,1,1,0.0473,47.26927851,967.603082,0,38.48,2783.6375
2004,2.00442E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6599403,515653,3,33,0,0,0,0,0,0.0473,47.28328056,366.906989,0,38.48,2490.025806
2008,2.00841E+11,153.94,5,0.032480187,2,8,2,3,0,0.084448486,13,1,6406660,397820,4,42,0,0,0,0,0,0.0473,47.28403348,1061.101243,0,38.48,2367.57614
2004,2.0043E+11,153.94,0,0,0,0,0,0,0,0,0,0,6713373,495920,4,42,0,0,0,0,0,0.0473,47.31590901,4505.889166,0,38.48,2763.499388
2007,2.0072E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6877944,378037,4,42,0,0,0,0,0,0.0474,47.4039623,8.776853,0,38.48,3356.412222
2010,2.0103E+11,153.94,12,0.077952449,12,0,0,0,0,0,0,0,6656508,406839,2,23,0,0,0,1,8,0.0474,47.42469406,4286.321587,0,38.48,4492.888596
